SnomedCTConceptId,Term,Disease,Otherinstructions,origin,Comments
442685003,Nonalcoholic steatohepatitis,Liver Disease - Viral,,['Lauren_codelist'],"Newly added after splitting condition ""Chronic Liver disease And Viral hepatitis"" and Disease name is given by DynAIRx-Asra after Sam Discussion"
50711007,Viral hepatitis C without mention of hepatic coma,Liver Disease - Viral,,['Lauren_codelist'],"Newly added after splitting condition ""Chronic Liver disease And Viral hepatitis"" and Disease name is given by DynAIRx-Asra after Sam Discussion"
57339008,Chronic lobular hepatitis,Liver Disease - Viral,,['Lauren_codelist'],"Newly added after splitting condition ""Chronic Liver disease And Viral hepatitis"" and Disease name is given by DynAIRx-Asra after Sam Discussion"
62484002,Hepatic fibrosis,Liver Disease - Viral,,['Lauren_codelist'],"Newly added after splitting condition ""Chronic Liver disease And Viral hepatitis"" and Disease name is given by DynAIRx-Asra after Sam Discussion"
66071002,Viral (serum) hepatitis B,Liver Disease - Viral,,['Lauren_codelist'],"Newly added after splitting condition ""Chronic Liver disease And Viral hepatitis"" and Disease name is given by DynAIRx-Asra after Sam Discussion"
76783007,Chronic hepatitis,Liver Disease - Viral,,['Lauren_codelist'],"Newly added after splitting condition ""Chronic Liver disease And Viral hepatitis"" and Disease name is given by DynAIRx-Asra after Sam Discussion"
76783007,Chronic hepatitis NOS,Liver Disease - Viral,,['Lauren_codelist'],"Newly added after splitting condition ""Chronic Liver disease And Viral hepatitis"" and Disease name is given by DynAIRx-Asra after Sam Discussion"
76783007,Chronic hepatitis unspecified,Liver Disease - Viral,,['Lauren_codelist'],"Newly added after splitting condition ""Chronic Liver disease And Viral hepatitis"" and Disease name is given by DynAIRx-Asra after Sam Discussion"
79607001,Congenital hepatic fibrosis,Liver Disease - Viral,,['Lauren_codelist'],"Newly added after splitting condition ""Chronic Liver disease And Viral hepatitis"" and Disease name is given by DynAIRx-Asra after Sam Discussion"
829731000000106,On hepatitis C treatment plan,Liver Disease - Viral,,['Lauren_codelist'],"Newly added after splitting condition ""Chronic Liver disease And Viral hepatitis"" and Disease name is given by DynAIRx-Asra after Sam Discussion"
86514004,"Granulomatous hepatitis, not elsewhere classified",Liver Disease - Viral,,['Lauren_codelist'],"Newly added after splitting condition ""Chronic Liver disease And Viral hepatitis"" and Disease name is given by DynAIRx-Asra after Sam Discussion"
61977001,Chronic viral hepatitis B,Liver Disease - Viral,,['efi'],"Newly added after splitting condition ""Liver problems"" and Disease name is given by DynAIRx-Asra after Sam Discussion"
128302006,Chronic viral hepatitis C,Liver Disease - Viral,,['efi'],"Newly added after splitting condition ""Liver problems"" and Disease name is given by DynAIRx-Asra after Sam Discussion"
