SnomedCTConceptId,Term,Disease,Otherinstructions,origin,Comments
17363001,Splenic sarcoidosis (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
111936002,Cerebral sarcoidosis (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
402369000,Atrophic sarcoidosis (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
735433009,Sarcoidosis of digestive system (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
232458003,Laryngeal sarcoidosis (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
192673008,"Sarcoid meningitis (disorder); Meningitis due to sarcoidosis",Sarcoidosis,,['Lauren_codelist' 'Manual SNOMED CT Browser'],"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually; Repeated two times"
402371000,Verrucous sarcoidosis (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
238681004,Lichenoid sarcoidosis (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
402370004,Ulcerative sarcoidosis (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
64757003,"Lymph node sarcoidosis (disorder); Sarcoidosis of lymph nodes",Sarcoidosis,,['Lauren_codelist' 'Manual SNOMED CT Browser'],"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually; Repeated two times"
238674006,Acute skin sarcoidosis (disorder) ,Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
726078000,Sporadic Blau syndrome (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
203042003,"Myositis in sarcoidosis (disorder); Myositis in sarcoidosis",Sarcoidosis,,['Lauren_codelist' 'Manual SNOMED CT Browser'],"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually; Repeated two times"
91259005,"Sarcoidosis, angiolupoid type (disorder)",Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
870334009,Palmoplantar sarcoidosis (disorder) ,Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
54515008,"Sarcoidosis, plaque type (disorder)",Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
238677004,Maculopapular sarcoidosis (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
80941006,Subcutaneous sarcoidosis (disorder) ,Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
238678009,Chronic skin sarcoidosis (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
402368008,Ichthyosiform sarcoidosis (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
402373002,Hypomelanotic sarcoidosis (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
233771008,Endobronchial sarcoidosis (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
707238003,Sarcoidosis of oral cavity (disorder) ,Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
1231657009,Sarcoidosis of lacrimal gland (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
234528007,Nasopharyngeal sarcoidosis (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
193251003,"Sarcoid myopathy (disorder); Myopathy due to sarcoidosis",Sarcoidosis,,['Lauren_codelist' 'Manual SNOMED CT Browser'],"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually; Repeated two times"
1263597000,Myelitis due to sarcoidosis (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
1145001009,Gastritis due to sarcoidosis (disorder) ,Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
233744008,Hilar lymph node sarcoidosis (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
1197768006,Duodenitis due to sarcoidosis (disorder) ,Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
193195000,"Sarcoid neuropathy (disorder); Polyneuropathy in sarcoidosis",Sarcoidosis,,['Lauren_codelist' 'Manual SNOMED CT Browser'],"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually; Repeated two times"
430778004,Family history of sarcoidosis (situation) ,Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
233769008,Stage 3 pulmonary sarcoidosis (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
233770009,Stage 4 pulmonary sarcoidosis (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
1231680001,Panuveitis due to sarcoidosis (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
233767005,Stage 1 pulmonary sarcoidosis (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
233768000,Stage 2 pulmonary sarcoidosis (disorder) ,Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
72470008,"Sarcoidosis, lupus pernio type (disorder); Lupus pernio",Sarcoidosis,,['Lauren_codelist' 'Manual SNOMED CT Browser'],"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually; Repeated Two times"
1144951005,Esophagitis due to sarcoidosis (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
9529007,"Sarcoidosis, erythrodermic type (disorder)",Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
7085002,Hypercalcemia due to sarcoidosis (disorder) ,Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
1197771003,Gastric ulcer due to sarcoidosis (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
78574007,Hypothyroidism due to sarcoidosis (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
197368002,"Hepatic granulomas in sarcoidosis (disorder); Hepatic granulomas in sarcoidosis",Sarcoidosis,,['Lauren_codelist' 'Manual SNOMED CT Browser'],"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually; Repeated two times"
1197690003,Ulcer of duodenum due to sarcoidosis (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
402374008,Nail dystrophy due to sarcoidosis (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
310607007,"Sarcoidosis of inferior turbinates (disorder); Sarcoidosis of inferior turbinates",Sarcoidosis,,['Lauren_codelist' 'Manual SNOMED CT Browser'],"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually; Repeated two times"
361198004,Sarcoid arthritis disorder,Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
233743002,Mediastinal lymph node sarcoidosis (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
425384007,Sarcoidosis with glomerulonephritis (disorder) ,Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
1144978007,Anterior uveitis due to sarcoidosis (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
1196965006,Gingival disease due to sarcoidosis (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
238675007,Sarcoidosis-induced erythema nodosum (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
697921005,Pulmonary hypertension in sarcoidosis (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
234527002,Lacrimal and parotid gland sarcoidosis (disorder),Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
1231665007,Intermediate uveitis due to sarcoidosis (disorder) ,Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
6022005,Dilated cardiomyopathy due to sarcoidosis (disorder) ,Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
193101001,"Multiple cranial nerve palsies in sarcoidosis (disorder); Multiple cranial nerve palsies in sarcoidosis",Sarcoidosis,,['Lauren_codelist' 'Manual SNOMED CT Browser'],"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually; Repeated two times"
187233002,"Sarcoidosis of lung with sarcoidosis of lymph nodes (disorder); Sarcoidosis of lung with sarcoidosis of lymph nodes",Sarcoidosis,,['Lauren_codelist' 'Manual SNOMED CT Browser'],"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually; Repeated two times"
39041004,Restrictive cardiomyopathy secondary to sarcoidosis (disorder) ,Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
238676008,Lofgrens syndrome (disorder)�,Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
1098261000000100,Positron emission tomography with computed tomography 18F fluorodeoxyglucose imaging of cranial vertex to mid-thigh for cardiac sarcoidosis (procedure)�,Sarcoidosis,,Manual SNOMED CT Browser,"Category name ""Sarcoidosis"" given manually by dividing pulmonary fibrosis categories manually"
195033009,Sarcoid myocarditis,Sarcoidosis,,['Lauren_codelist'],
361197009,Sarcoid arthropathy,Sarcoidosis,,['Lauren_codelist'],






