SnomedCTConceptId,Term,Disease,Otherinstructions,origin,Comments
230392005,Rhinencephalic epilepsy,Seizure Disorders,,['efi'],
230393000,Lateral temporal epilepsy,Seizure Disorders,,['efi'],
230394006,Frontal lobe epilepsy,Seizure Disorders,,['efi'],
230395007,Supplementary motor epilepsy,Seizure Disorders,,['efi'],
230396008,Cingulate epilepsy,Seizure Disorders,,['efi'],
230397004,Anterior frontopolar epilepsy,Seizure Disorders,,['efi'],
230398009,Orbitofrontal epilepsy,Seizure Disorders,,['efi'],
230399001,Dorsolateral epilepsy,Seizure Disorders,,['efi'],
230400008,Opercular epilepsy,Seizure Disorders,,['efi'],
230403005,Parietal lobe epilepsy,Seizure Disorders,,['efi'],
230404004,Occipital lobe epilepsy,Seizure Disorders,,['efi'],
230407006,Hemiplegia-hemiconvulsion-epilepsy syndrome,Seizure Disorders,,['efi'],
230408001,Localisat-relat cryptogen epil,Seizure Disorders,,['efi'],
230414008,Epilepsy with grand mal seizures on awakening,Seizure Disorders,,['efi'],
230415009,Cryptogenic general epilepsy,Seizure Disorders,,['efi'],
230421008,Myoclonic astatic epilepsy,Seizure Disorders,,['efi'],
230422001,Myoclonic absence epilepsy,Seizure Disorders,,['efi'],
230426003,Myoclonic epilepsy - ragged red fibres,Seizure Disorders,,['efi'],
230427007,Cryptogenic myoclonic epilepsy,Seizure Disorders,,['efi'],
230428002,Idiopathic myoclonic epilepsy,Seizure Disorders,,['efi'],
230430000,Symptomatic myoclonic epilepsy,Seizure Disorders,,['efi'],
230435005,Epilepsy undetermined whether focal or generalised,Seizure Disorders,,['efi'],
230439004,Elect stat epi slow-wave sleep,Seizure Disorders,,['efi'],
230440002,Secondary reading epilepsy,Seizure Disorders,,['efi'],
230447004,Photomyoclonus,Seizure Disorders,,['efi'],
230457003,Non-conv stat epil wth 3/s s/w,Seizure Disorders,,['efi'],
230458008,Non-conv stat epil no 3/s s/w,Seizure Disorders,,['efi'],
230459000,Non-conv simple part stat epil,Seizure Disorders,,['efi'],
231452004,Limbic epilepsy personality syndrome,Seizure Disorders,,['efi'],
243857008,Epilepsy monitoring status,Seizure Disorders,,['efi'],
267592003,"Jacksonian, focal or motor epilepsy",Seizure Disorders,,['efi'],
278510009,Localisation-related idiopathic epilepsy,Seizure Disorders,,['efi'],
361267005,Alcohol-induced epilepsy,Seizure Disorders,,['efi'],
361268000,Alcohol-induced epilepsy,Seizure Disorders,,['efi'],
36803009,Idiopathic generalised epilepsy,Seizure Disorders,,['efi'],
44423001,Early myoclonic encephalopathy,Seizure Disorders,,['efi'],
509341000000107,Epileptic absences,Seizure Disorders,,['efi'],
54200006,Grand mal seizure,Seizure Disorders,,['efi'],
716781000000108,Excepted from epilepsy quality indicators: Informed dissent,Seizure Disorders,,['efi'],
716801000000109,Excepted from epilepsy quality indicators: Patient unsuitabl,Seizure Disorders,,['efi'],
71831005,Symptomatic generalised epilepsy,Seizure Disorders,,['efi'],
840261000000103,Epilepsy management plan given,Seizure Disorders,,['efi'],
93211000000101,Epilepsy does not limit activities,Seizure Disorders,,['efi'],
