SnomedCTConceptId,Term,Disease,Otherinstructions,origin,Comments
191554003,Acute exacerbation of subchronic paranoid schizophrenia,Schizoaffective,,['efi' 'UoM' 'OPTIMAL' 'liverpool'],
191555002,Acute exacerbation of chronic paranoid schizophrenia,Schizoaffective,,['efi' 'UoM' 'OPTIMAL' 'liverpool'],
63181006,Paranoid schizophrenia in remission,Schizoaffective,,['efi' 'UoM' 'OPTIMAL' 'liverpool'],
307504004,Acute schizophrenic episode,Schizoaffective,,['efi' 'UoM'],
268617001,Acute schizophrenic episode,Schizoaffective,,['efi' 'OPTIMAL'],
191559008,Latent schizophrenia,Schizoaffective,,['efi' 'UoM' 'OPTIMAL' 'liverpool'],
191562006,Chronic latent schizophrenia,Schizoaffective,,['efi' 'UoM' 'OPTIMAL' 'liverpool'],
191565008,Latent schizophrenia in remission,Schizoaffective,,['efi' 'UoM' 'OPTIMAL' 'liverpool'],
274952002,Latent schizophrenia NOS,Schizoaffective,,['efi' 'UoM' 'OPTIMAL' 'liverpool'],
26025008,Residual schizophrenia,Schizoaffective,,['efi' 'UoM' 'OPTIMAL' 'liverpool'],
191567000,Schizo-affective schizophrenia,Schizoaffective,,['efi' 'UoM' 'OPTIMAL' 'liverpool'],
191570001,Chronic schizo-affective schizophrenia,Schizoaffective,,['efi' 'UoM' 'OPTIMAL' 'liverpool'],
191571002,Acute exacerbation subchronic schizo-affective schizophrenia,Schizoaffective,,['efi' 'UoM' 'OPTIMAL' 'liverpool'],
191572009,Acute exacerbation of chronic schizo-affective schizophrenia,Schizoaffective,,['efi' 'UoM' 'OPTIMAL' 'liverpool'],
191574005,Schizo-affective schizophrenia in remission,Schizoaffective,,['efi' 'UoM' 'OPTIMAL' 'liverpool'],
191577003,Other schizophrenia,Schizoaffective,,['efi' 'UoM' 'OPTIMAL' 'liverpool'],
111484002,Atypical schizophrenia,Schizoaffective,,['efi' 'UoM' 'OPTIMAL' 'liverpool'],
191667009,Paranoid states,Schizoaffective,,['efi' 'UoM' 'liverpool'],
48500005,Paranoid states,Schizoaffective,,['efi' 'UoM' 'liverpool'],
191668004,Simple paranoid state,Schizoaffective,,['efi' 'UoM' 'liverpool'],
268622001,Chronic paranoid psychosis,Schizoaffective,,['efi' 'liverpool'],
26472000,Paraphrenia,Schizoaffective,,['efi' 'UoM' 'liverpool'],
191670008,Folie a deux,Schizoaffective,,['efi' 'UoM'],
191672000,Paranoia querulans,Schizoaffective,,['efi' 'liverpool'],
231437006,Other nonorganic psychoses,Schizoaffective,,['efi' 'UoM'],
63204009,Bouffee delirante,Schizoaffective,,['efi' 'UoM'],
191680007,Psychogenic paranoid psychosis,Schizoaffective,,['efi' 'UoM'],
69322001,Psychotic episode NOS,Schizoaffective,,['efi' 'UoM' 'liverpool'],
191687005,Psychoses with origin in childhood,Schizoaffective,,['efi' 'OPTIMAL'],
417601000000102,"[X]Schizophrenia, schizotypal and delusional disorders",Schizoaffective,,['efi' 'OPTIMAL' 'liverpool'],
231485007,[X]Post-schizophrenic depression,Schizoaffective,,['efi' 'UoM' 'OPTIMAL' 'liverpool'],
247804008,[X]Pseudopsychopathic schizophrenia,Schizoaffective,,['efi' 'UoM' 'OPTIMAL' 'liverpool'],
231487004,[X]Persistent delusional disorders,Schizoaffective,,['efi' 'UoM' 'liverpool'],
38295006,[X]Paranoia,Schizoaffective,,['efi' 'UoM' 'liverpool'],
44906001,[X]Delusional misidentification syndrome,Schizoaffective,,['efi' 'liverpool'],
357705009,[X]Cotard syndrome,Schizoaffective,,['efi' 'liverpool'],
755301000000102,[X]Paranoid state in remission,Schizoaffective,,['efi' 'liverpool'],
231489001,[X]Acute and transient psychotic disorders,Schizoaffective,,['efi' 'UoM'],
307417003,[X]Acute polymorphic psychot disord without symp of schizoph,Schizoaffective,,['efi' 'UoM' 'OPTIMAL'],
712824002,[X]Cycloid psychosis,Schizoaffective,,['efi' 'UoM'],
712850003,[X]Acute polymorphic psychot disord with symp of schizophren,Schizoaffective,,['efi' 'UoM' 'OPTIMAL'],
278853003,[X]Acute schizophrenia-like psychotic disorder,Schizoaffective,,['efi' 'UoM' 'OPTIMAL'],
61831009,[X]Induced paranoid disorder,Schizoaffective,,['efi' 'UoM'],
68890003,[X]Schizoaffective disorders,Schizoaffective,,['efi' 'UoM' 'liverpool'],
271428004,"[X]Schizoaffective disorder, manic type",Schizoaffective,,['efi' 'UoM' 'liverpool'],
84760002,"[X]Schizoaffective disorder, depressive type",Schizoaffective,,['efi' 'UoM' 'liverpool'],
270901009,[X]Mixed schizophrenic and affective psychosis,Schizoaffective,,['efi' 'UoM' 'OPTIMAL' 'liverpool'],
755311000000100,[X]Nonorganic psychosis in remission,Schizoaffective,,['efi' 'liverpool'],
480111000000107,[X]Chronic hallucinatory psychosis,Schizoaffective,,['efi' 'UoM'],
198991000000103,H/O: psychosis,Schizoaffective,,[liverpool],
285521000000103,Schizophrenia resolved,Schizoaffective,,[liverpool],
285551000000108,Psychosis resolved,Schizoaffective,,[liverpool],
16990005,Subchronic schizophrenia,Schizoaffective,,[liverpool],
191539009,Acute exacerbation of chronic hebephrenic schizophrenia,Schizoaffective,,[liverpool],
191548004,Acute exacerbation of chronic catatonic schizophrenia,Schizoaffective,,[liverpool],
191569002,Subchronic schizo-affective schizophrenia,Schizoaffective,,[liverpool],
427491000000103,[V]Personal history of schizophrenia,Schizoaffective,,[liverpool],
13746004,Affective psychoses,Schizoaffective,,['efi' 'liverpool'],
231494001,Affective psychoses,Schizoaffective,,['efi' 'liverpool'],
16506000,Other mixed manic-depressive psychoses,Schizoaffective,,['efi' 'liverpool'],
441704009,Other and unspecified affective psychoses,Schizoaffective,,[efi],
