SnomedCTConceptId,Term,Disease,Otherinstructions,origin
204224006,Deafness due to congenital anomaly NEC,Hearing loss,,['Lauren_codelist']
204224006,"Ear anomalies with hearing impaired, unspecified",Hearing loss,,['Lauren_codelist']
204224006,Ear anomalies with hearing impairment,Hearing loss,,['Lauren_codelist']
204224006,Ear anomaly with hearing impaired NOS,Hearing loss,,['Lauren_codelist']
204224006,Other and unspecified ear anomaly with hearing impaired,Hearing loss,,['Lauren_codelist']
232325008,Chronic deafness,Hearing loss,,['Lauren_codelist']
232325008,Deafness: [chronic] or [NOS],Hearing loss,,['efi']
232326009,High frequency deafness,Hearing loss,,['Lauren_codelist' 'Lauren_codelist']
232326009,Sensorineural hearing loss (& [deafn: [high freq][low freq]),Hearing loss,,['efi']
25906001,Other external ear anomaly with hearing impairment,Hearing loss,,['Lauren_codelist']
25906001,Other external ear anomaly with hearing impairment NOS,Hearing loss,,['Lauren_codelist']
267677007,Ototoxicity - deafness,Hearing loss,,['efi']
267677007,Ototoxicity - deafness,Hearing loss,,['Lauren_codelist']
272033007,Deafness (& symptom),Hearing loss,,['efi']
272033007,Deafness NOS,Hearing loss,,['Lauren_codelist']
272033007,Deafness symptom,Hearing loss,,['Lauren_codelist']
272182005,Aid to hearing,Hearing loss,,['efi']
275482009,Drug ototoxicity - deafness,Hearing loss,,['Lauren_codelist']
275729001,Audiogram abnormal,Hearing loss,,['efi']
275879008,Hearing loss,Hearing loss,,['efi']
275879008,O/E - deaf,Hearing loss,,['Lauren_codelist']
277213009,Hearing aid worn,Hearing loss,,['efi']
277213009,Hearing aid worn,Hearing loss,,['Lauren_codelist']
281656009,Hearing aid provision,Hearing loss,,['Lauren_codelist']
285055002,Hearing aid worn,Hearing loss,,['efi']
290036002,[V]Fitting or adjustment of hearing aid,Hearing loss,,['efi']
30169000,Non-organic hearing loss,Hearing loss,,['efi']
313152005,Seen in hearing aid clinic,Hearing loss,,['Lauren_codelist']
314914004,Deteriorating hearing,Hearing loss,,['efi']
343087000,Partial deafness,Hearing loss,,['efi']
343087000,Partial deafness,Hearing loss,,['Lauren_codelist']
390967001,Hearing aid problem,Hearing loss,,['Lauren_codelist']
394889008,Hearing aid requested,Hearing loss,,['Lauren_codelist']
410761000000107,[V]Presence of external hearing-aid,Hearing loss,,['Lauren_codelist']
411511000000107,[V]Fitting or adjustment of hearing aid,Hearing loss,,['efi']
410761000000107,[V]Fitting or adjustment of hearing aid,Hearing loss,,['Lauren_codelist']
416121000000101,[V]Adjustment and management of implanted hearing device,Hearing loss,,['Lauren_codelist']
42538001,Low frequency deafness,Hearing loss,,['Lauren_codelist']
42538001,Sensorineural hearing loss (& [deafn: [high freq][low freq]),Hearing loss,,['efi']
426733001,Attachment of bone anchored hearing prosthesis NOS,Hearing loss,,['Lauren_codelist']
428004000,Placement of hearing implant in middle ear,Hearing loss,,['Lauren_codelist']
429383008,Attention to hearing implant in middle ear,Hearing loss,,['Lauren_codelist']
433147009,Combined visual and hearing impairment,Hearing loss,,['Lauren_codelist']
44057004,Conductive deafness,Hearing loss,,['Lauren_codelist']
44057004,Conductive hearing loss,Hearing loss,,['Lauren_codelist']
44057004,Conductive hearing loss NOS,Hearing loss,,['Lauren_codelist']
44057004,O/E - conductive deafness,Hearing loss,,['Lauren_codelist']
44057004,O/E -tune fork=conductive deaf,Hearing loss,,['efi']
44057004,Unspecified conductive hearing loss,Hearing loss,,['Lauren_codelist']
446499008,Provision of replacement hearing aid,Hearing loss,,['Lauren_codelist']
49526009,Presbyacusis,Hearing loss,,['efi']
49526009,Presbyacusis,Hearing loss,,['Lauren_codelist']
6012004,Hearing aid,Hearing loss,,['efi']
60700002,Perceptive deafness,Hearing loss,,['Lauren_codelist']
60700002,Perceptive hearing loss,Hearing loss,,['Lauren_codelist']
60700002,Perceptive hearing loss NOS,Hearing loss,,['Lauren_codelist']
60700002,Sensorineural hearing loss,Hearing loss,,['Lauren_codelist']
60700002,Sensorineural hearing loss (& [deafn: [high freq][low freq]),Hearing loss,,['efi']
60700002,Unspecified perceptive hearing loss,Hearing loss,,['Lauren_codelist']
61947007,"Deaf mutism, NEC",Hearing loss,,['Lauren_codelist']
61947007,"[X]Deaf mutism, not elsewhere classified",Hearing loss,,['Lauren_codelist']
68467004,Central hearing loss,Hearing loss,,['Lauren_codelist']
796201000000109,Requires deafblind communicator guide,Hearing loss,,['Lauren_codelist']
700454004,Profound sensorineural hearing loss,Hearing loss,,['Lauren_codelist']
73371001,Nerve deafness,Hearing loss,,['Lauren_codelist']
73371001,Neural hearing loss,Hearing loss,,['efi']
73371001,Neural hearing loss,Hearing loss,,['Lauren_codelist']
73415002,Noise-induced hearing loss,Hearing loss,,['Lauren_codelist']
77507001,Mixed conductive and sensorineural deafness,Hearing loss,,['Lauren_codelist']
77507001,Mixed conductive and sensorineural hearing loss,Hearing loss,,['efi']
77507001,Mixed hearing loss,Hearing loss,,['Lauren_codelist']
79471008,Unspecified sudden hearing loss,Hearing loss,,['Lauren_codelist']
877191000000104,Bilateral profound sensorineural hearing loss,Hearing loss,,['Lauren_codelist']
85571008,Sensory hearing loss,Hearing loss,,['Lauren_codelist']
95828007,Congenital sensorineural deafness,Hearing loss,,['Lauren_codelist']
