SnomedCTConceptId,Term,Disease,Otherinstructions,origin,Comments
190389009,Type 2 diabetes mellitus with ulcer,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
190388001,Type II diabetes mellitus with multiple complications,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
190388001,Type 2 diabetes mellitus with multiple complications,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
44054006,Type II diabetes mellitus,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
44054006,Type 2 diabetes mellitus,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
426875007,Latent autoimmune diabetes mellitus in adult,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
420486006,Type 1 diabetes mellitus with exudative maculopathy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
401110002,Type I diabetes mellitus with persistent microalbuminuria,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
71771000119100,Type 1 diabetes mellitus with neuropathic arthropathy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
314893005,Type 1 diabetes mellitus with arthropathy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
237632004,Insulin dependent diabetes mellitus with hypoglycaemic coma,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
314771006,Type 1 diabetes mellitus with hypoglycaemic coma,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
111552007,Insulin-dependent diabetes without complication,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
313435000,Type I diabetes mellitus without complication,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
313435000,Type 1 diabetes mellitus without complication,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
190372001,Type I diabetes mellitus maturity onset,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
190372001,Type 1 diabetes mellitus maturity onset,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
444073006,Type I diabetes mellitus - poor control,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
444073006,Type 1 diabetes mellitus - poor control,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
190369008,Type I diabetes mellitus with gangrene,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
190369008,Type 1 diabetes mellitus with gangrene,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
190368000,Type I diabetes mellitus with ulcer,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
190368000,Type 1 diabetes mellitus with ulcer,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
11530004,Unstable insulin dependent diabetes mellitus,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
290002008,Unstable type I diabetes mellitus,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
290002008,Unstable type 1 diabetes mellitus,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
421893009,Type 1 diabetes mellitus with renal complications,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
73211009,Insulin dependent diabetes mellitus,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
46635009,Type I diabetes mellitus,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
46635009,Type 1 diabetes mellitus,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
237604008,Maturity onset diabetes in youth type 2,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
609562003,Maturity onset diabetes in youth type 1,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
609561005,Maturity onset diabetes in youth,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
609561005,Diabetes mellitus autosomal dominant,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
190406000,Malnutrition-related diabetes mellitus with ketoacidosis,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
237599002,Insulin treated non-insulin dependent diabetes mellitus,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
237599002,Insulin treated Type 2 diabetes mellitus,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
314903002,Non-insulin dependent diabetes mellitus with arthropathy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
313436004,Non-insulin-dependent diabetes mellitus without complication,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
420279001,Type 2 diabetes mellitus with renal complications,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
420279001,Type II diabetes mellitus with renal complications,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
420279001,Non-insulin-dependent diabetes mellitus with renal comps,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
44054006,NIDDM - Non-insulin dependent diabetes mellitus,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
385041000000108,Unspecified diabetes mellitus with multiple complications,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
111552007,Insulin-dependent diabetes without complication,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
11530004,Unstable insulin dependent diabetes mellitus,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
421893009,Type 1 diabetes mellitus with renal complications,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
421893009,Type I diabetes mellitus with renal complications,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
421895002,Diabetes mellitus NOS with peripheral circulatory disorder,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
422166005,NIDDM with peripheral circulatory disorder,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
421895002,IDDM with peripheral circulatory disorder,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
422088007,Diabetes mellitus NOS with neurological manifestation,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
230572002,Diabetes mellitus with neuropathy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
25093002,Diabetes mellitus NOS with ophthalmic manifestation,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
25093002,Other specified diabetes mellitus with ophthalmic complicatn,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
420422005,Diabetes mellitus NOS with ketoacidotic coma,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
420662003,Other specified diabetes mellitus with coma,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
422126006,Diabetes mellitus NOS with hyperosmolar coma,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
190331003,"Diabetes mellitus, adult onset, with hyperosmolar coma",Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
190330002,"Diabetes mellitus, juvenile type, with hyperosmolar coma",Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
422126006,Diabetes mellitus with hyperosmolar coma,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
420422005,Diabetes mellitus NOS with ketoacidosis,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
420422005,Other specified diabetes mellitus with ketoacidosis,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
420422005,Diabetes mellitus with ketoacidosis,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
111552007,Diabetes mellitus NOS with no mention of complication,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
44054006,Non-insulin dependent diabetes mellitus,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
73211009,Insulin dependent diabetes mellitus,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
313435000,"Diabetes mellitus, juvenile type, no mention of complication",Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
111552007,Diabetes mellitus with no mention of complication,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
73211009,Diabetes mellitus,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
314194001,Diabetic on insulin and oral treatment,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
527691000000107,Diabetic on subcutaneous treatment,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
170770003,Diabetic-uncooperative patient,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
170769004,Diabetic - cooperative patient,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
268519009,Diabetic - poor control NOS,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
11530004,Brittle diabetes,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
11530004,Unstable diabetes,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
268519009,Diabetic - poor control,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
170747006,Diabetic on insulin,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
170746002,Diabetic on oral treatment,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
170745003,Diabetic on diet only,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
385051000000106,"Pre-existing diabetes mellitus, unspecified",Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
199231005,Pre-existing malnutrition-related diabetes mellitus,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
199230006,"Pre-existing diabetes mellitus, non-insulin-dependent",Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
385051000000106,"Pre-existing diabetes mellitus, insulin-dependent",Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
4855003,Diabetic retinopathy NOS,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
312907002,High risk proliferative diabetic retinopathy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
390834004,Non proliferative diabetic retinopathy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
232020009,Diabetic maculopathy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
193350004,Advanced diabetic maculopathy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
193349004,Preproliferative diabetic retinopathy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
59276001,Proliferative diabetic retinopathy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
4855003,Diabetic retinopathy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
230577008,Diabetic mononeuropathy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
39058009,Diabetic amyotrophy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
267604001,Myasthenic syndrome due to diabetic amyotrophy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
230572002,Diabetic neuropathy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
49455004,Diabetic polyneuropathy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
73211009,[X]Other specified diabetes mellitus,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
74627003,Diabetes mellitus NOS with unspecified complication,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
74627003,Diabetes mellitus with unspecified complication,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
73211009,Diabetes mellitus NOS with other specified manifestation,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
74627003,Diabetes mellitus with other specified manifestation,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
8801005,Secondary diabetes mellitus without complication,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
8801005,Secondary diabetes mellitus,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
51002006,Secondary pancreatic diabetes mellitus,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
237599002,Insulin treated Type II diabetes mellitus,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
314904008,Type II diabetes mellitus with neuropathic arthropathy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
314904008,Type 2 diabetes mellitus with neuropathic arthropathy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
314903002,Type II diabetes mellitus with arthropathy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
314903002,Type 2 diabetes mellitus with arthropathy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
314902007,Type II diabetes mellitus with peripheral angiopathy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
314902007,Type 2 diabetes mellitus with peripheral angiopathy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
719216001,Type II diabetes mellitus with hypoglycaemic coma,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
719216001,Type 2 diabetes mellitus with hypoglycaemic coma,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
313436004,Type II diabetes mellitus without complication,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
313436004,Type 2 diabetes mellitus without complication,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
408409007,O/E - right eye background diabetic retinopathy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
417677008,O/E - sight threatening diabetic retinopathy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
408413000,O/E - right eye proliferative diabetic retinopathy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
408414006,O/E - left eye proliferative diabetic retinopathy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
408412005,O/E - left eye preproliferative diabetic retinopathy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
408410002,O/E - left eye background diabetic retinopathy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
414910007,O/E - right eye stable treated prolif diabetic retinopathy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
311782002,Advanced diabetic retinal disease,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
390834004,Background diabetic retinopathy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
193141005,Diabetic mononeuritis NOS,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
201251005,Neuropathic diabetic ulcer - foot,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
193185007,Asymptomatic diabetic neuropathy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
193184006,Chronic painful diabetic neuropathy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
193183000,Acute painful diabetic neuropathy,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
49455004,Polyneuropathy in diabetes,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
193141005,Diabetic mononeuritis multiplex,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
50620007,Autonomic neuropathy due to diabetes,Diabetes Mellitus,,"['efi', 'Lauren_codelist']",
444094009,Diabetic child,Diabetes Mellitus,,['Lauren_codelist'],
390855002,O/E - diabetic maculopathy absent both eyes,Diabetes Mellitus,,['Lauren_codelist'],
408415007,O/E - right eye diabetic maculopathy,Diabetes Mellitus,,['Lauren_codelist'],
408416008,O/E - left eye diabetic maculopathy,Diabetes Mellitus,,['Lauren_codelist'],
944141000000108,diabetic peripheral neuropathic pain,Diabetes Mellitus,,['efi'],
390854003,o/e - diabetic maculopathy present both eyes,Diabetes Mellitus,,['efi'],
408411003,o/e - right eye preproliferative diabetic retinopathy,Diabetes Mellitus,,['efi'],
769244003,o/e - right eye diabetic maculopathy,Diabetes Mellitus,,['efi'],
769245002,o/e - left eye diabetic maculopathy,Diabetes Mellitus,,['efi'],
414894003,o/e - left eye stable treated prolif diabetic retinopathy,Diabetes Mellitus,,['efi'],
373041000000101,impaired vision due to diabetic retinopathy,Diabetes Mellitus,,['efi'],
280137006,foot abnormality - diabetes related,Diabetes Mellitus,,['efi'],
394673007,o/e - right diabetic foot - ulcerated,Diabetes Mellitus,,['efi'],
394674001,o/e - left diabetic foot - ulcerated,Diabetes Mellitus,,['efi'],
414906009,o/e - right chronic diabetic foot ulcer,Diabetes Mellitus,,['efi'],
414890007,o/e - left chronic diabetic foot ulcer,Diabetes Mellitus,,['efi'],
165681007,hb. a1c > 10% - bad control,Diabetes Mellitus,,['efi'],
365845005,hba1 - diabetic control,Diabetes Mellitus,,['efi'],
166928007,glucose tol. test diabetic,Diabetes Mellitus,,['efi'],
170742000,Diabetic monitoring,Diabetes Mellitus,,['efi'],
170743005,initial diabetic assessment,Diabetes Mellitus,,['efi'],
170744004,follow-up diabetic assessment,Diabetes Mellitus,,['efi'],
268517006,injection sites - diabetic,Diabetes Mellitus,,['efi'],
170757007,fundoscopy - diabetic check,Diabetes Mellitus,,['efi'],
170760000,diabetic drug side effects,Diabetes Mellitus,,['efi'],
170761001,diabetic treatment changed,Diabetes Mellitus,,['efi'],
170762008,Conversion to insulin,Diabetes Mellitus,,['efi'],
876381000000100,conversion to insulin by diabetes specialist nurse,Diabetes Mellitus,,['efi'],
170763003,diabetic - good control,Diabetes Mellitus,,['efi'],
170771004,diabetic - follow-up default,Diabetes Mellitus,,['efi'],
170772006,date diabetic treatment start,Diabetes Mellitus,,['efi'],
170773001,date diabetic treatment stopp.,Diabetes Mellitus,,['efi'],
170774007,diabetes: practice programme,Diabetes Mellitus,,['efi'],
170775008,diabetes: shared care programme,Diabetes Mellitus,,['efi'],
512561000000108,unsuitable for diabetes year of care programme,Diabetes Mellitus,,['efi'],
512581000000104,declined consent for diabetes year of care programme,Diabetes Mellitus,,['efi'],
170777000,Diabetic annual review,Diabetes Mellitus,,['efi'],
170778005,annual diabetic blood test,Diabetes Mellitus,,['efi'],
243860001,diabetes care by hospital only,Diabetes Mellitus,,['efi'],
279291000000109,diabetes type 1 review,Diabetes Mellitus,,['efi'],
279321000000104,diabetes type 2 review,Diabetes Mellitus,,['efi'],
754101000000103,type i diabetic dietary review,Diabetes Mellitus,,['efi'],
754121000000107,type ii diabetic dietary review,Diabetes Mellitus,,['efi'],
473208009,diabetic assessment of erectile dysfunction,Diabetes Mellitus,,['efi'],
928851000000109,enquiry about diabetic erectile dysfunction declined,Diabetes Mellitus,,['efi'],
719566006,diabetic on non-insulin injectable medication,Diabetes Mellitus,,['efi'],
976341000000101,diabetic on oral treatment and glucagon-like peptide 1,Diabetes Mellitus,,['efi'],
700414001,advice about diabetes and driving,Diabetes Mellitus,,['efi'],
829521000000104,provision of diabetes clinical summary,Diabetes Mellitus,,['efi'],
394684000,pre-conception advice for diabetes mellitus,Diabetes Mellitus,,['efi'],
413180006,pan retinal photocoagulation for diabetes,Diabetes Mellitus,,['efi'],
315287002,diab mellit insulin-glucose infus acute myocardial infarct,Diabetes Mellitus,,['efi'],
182781000,diabetic stabilisation,Diabetes Mellitus,,['efi'],
407569005,patient on maximal tolerated therapy for diabetes,Diabetes Mellitus,,['efi'],
183097007,diabetic leaflet given,Diabetes Mellitus,,['efi'],
851501000000106,diabetes clinical pathway,Diabetes Mellitus,,['efi'],
415744000,transition of diabetes care options discussed,Diabetes Mellitus,,['efi'],
183472000,admit diabetic emergency,Diabetes Mellitus,,['efi'],
183506001,non-urgent diabetic admission,Diabetes Mellitus,,['efi'],
408384004,diabetic retinopathy 12 month review,Diabetes Mellitus,,['efi'],
183722003,diabetology d.v. requested,Diabetes Mellitus,,['efi'],
183751004,diabetology d.v. done,Diabetes Mellitus,,['efi'],
183781007,listed for diabetology admissn,Diabetes Mellitus,,['efi'],
494961000000102,discharged from diabetes shared care programme,Diabetes Mellitus,,['efi'],
927821000000100,discharge from secondary care diabetes service,Diabetes Mellitus,,['efi'],
416135000,patient held diabetic record declined,Diabetes Mellitus,,['efi'],
763782001,patient held diabetic record declined,Diabetes Mellitus,,['efi'],
932321000000105,diabetes key contact,Diabetes Mellitus,,['efi'],
408290003,diabetes key contact,Diabetes Mellitus,,['efi'],
408405001,patient held diabetic record issued,Diabetes Mellitus,,['efi'],
202151000000105,patient consent given for addition to diabetic register,Diabetes Mellitus,,['efi'],
416554009,seen in community diabetes specialist clinic,Diabetes Mellitus,,['efi'],
185229005,seen in diabetic clinic,Diabetes Mellitus,,['efi'],
407672007,seen in diabetic foot clinic,Diabetes Mellitus,,['efi'],
