SnomedCTConceptId,Term,Disease,Otherinstructions,origin,Comments
57185003,Primary hypothyroidism,Thyroid Problem,,['NHSD_hypothyroidism'],
64491003,Myxedematous form of cretinism,Thyroid Problem,,['NHSD_hypothyroidism'],
70225006,Hypothyroidism caused by iodide excess,Thyroid Problem,,['NHSD_hypothyroidism'],
717334008,Idiopathic congenital hypothyroidism,Thyroid Problem,,['NHSD_hypothyroidism'],
718194004,Hypothyroidism due to mutation in transcription factor of pituitary development,Thyroid Problem,,['NHSD_hypothyroidism'],
722938007,Congenital central hypothyroidism,Thyroid Problem,,['NHSD_hypothyroidism'],
722939004,Congenital hypothyroidism due to iodine deficiency,Thyroid Problem,,['NHSD_hypothyroidism'],
722940002,Acquired central hypothyroidism,Thyroid Problem,,['NHSD_hypothyroidism'],
725462002,Congenital central hypothyroidism due to thyrotropin-releasing hormone receptor deficiency,Thyroid Problem,,['NHSD_hypothyroidism'],
763890006,Short stature with delayed bone age due to thyroid hormone metabolism deficiency,Thyroid Problem,,['NHSD_hypothyroidism'],
78574007,Hypothyroidism due to sarcoidosis,Thyroid Problem,,['NHSD_hypothyroidism'],
83986005,Severe hypothyroidism,Thyroid Problem,,['NHSD_hypothyroidism'],
84781002,Sporadic cretinism,Thyroid Problem,,['NHSD_hypothyroidism'],
89261000,Isolated thyrotropin deficiency,Thyroid Problem,,['NHSD_hypothyroidism'],
8868001,Dyshormonogenetic goiter AND iodide leak,Thyroid Problem,,['NHSD_hypothyroidism'],
