SnomedCTConceptId,Term,Disease,Otherinstructions,origin,Comments
15960141000119102,Angina co-occurrent and due to coronary arteriosclerosis (disorder),Angina,,['ManchesterGitHub'],
15960341000119104,Unstable angina due to arteriosclerosis of coronary artery bypass graft of transplanted heart (disorder),Angina,,['ManchesterGitHub'],
15960381000119109,Angina co-occurrent and due to arteriosclerosis of coronary artery bypass graft (disorder),Angina,,['ManchesterGitHub'],
15960461000119105,Unstable angina due to arteriosclerosis of autologous arterial coronary artery bypass graft (disorder),Angina,,['ManchesterGitHub'],
15960541000119107,Unstable angina due to arteriosclerosis of autologous vein coronary artery bypass graft (disorder),Angina,,['ManchesterGitHub'],
15960581000119102,Angina co-occurrent and due to arteriosclerosis of autologous vein coronary artery bypass graft (disorder),Angina,,['ManchesterGitHub'],
15960661000119107,Unstable angina co-occurrent and due to arteriosclerosis of coronary artery bypass graft (disorder),Angina,,['ManchesterGitHub'],
371806006,Progressive angina (disorder),Angina,,['ManchesterGitHub'],
371808007,Recurrent angina status post percutaneous transluminal coronary angioplasty (disorder),Angina,,['ManchesterGitHub'],
371809004,Recurrent angina following placement of coronary artery stent (disorder),Angina,,['ManchesterGitHub'],
371810009,Recurrent angina status post coronary artery bypass graft (disorder),Angina,,['ManchesterGitHub'],
85284003,"Angina, class III (disorder)",Angina,,['ManchesterGitHub'],
194814006,(Angina: [crescendo] or [unstable] or [at rest]) or (preinfarction syndrome) or (impending infarction),Angina,,['ManchesterGitHub'],
61490001,"Angina, class I (disorder)",Angina,,['ManchesterGitHub'],
16754391000119100,Stable angina due to coronary arteriosclerosis (disorder),Angina,,['ManchesterGitHub'],
429559004,Typical angina (disorder),Angina,,['ManchesterGitHub'],
15960741000119103,Preinfarction syndrome due to arteriosclerosis of nonautologous biological coronary artery bypass graft (disorder),Angina,,['ManchesterGitHub'],
194823009,Acute coronary insufficiency (disorder),Angina,,['ManchesterGitHub'],
225566008,Ischemic chest pain (finding),Angina,,['ManchesterGitHub'],
854491000006109,Preinfarction syndrome (disorder),Angina,,['ManchesterChariot_edh_cvd'],
697976003,Microvascular ischemia of myocardium (disorder),Angina,,['Caliber'],
413439005,Acute ischemic heart disease (disorder),Angina,,['Caliber'],
713405002,Subacute ischemic heart disease (disorder),Angina,,['Caliber'],
414795007,Myocardial ischemia (disorder),Angina,,['Caliber'],
712866001,Resting ischemia co-occurrent and due to ischemic heart disease (disorder),Angina,,['Caliber'],
703214003,Silent coronary vasospastic disease (disorder),Angina,,['Caliber'],
413844008,Chronic myocardial ischemia (disorder),Angina,,['Caliber'],
233823002,Silent myocardial ischemia (disorder),Angina,,['Caliber'],
413444003,Acute myocardial ischemia (disorder),Angina,,['Caliber'],
46109009,Subendocardial ischemia (disorder),Angina,,['Caliber'],
712866001,Resting ischemia co-occurrent and due to ischemic heart disease (disorder),Angina,,['Caliber'],
