SnomedCTConceptId,Term,Disease,Otherinstructions,origin,Comments
31413008,Coronary artery operations NOS,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
414545008,Ischaemic heart disease,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
414545008,IHD - Ischaemic heart disease,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
398274000,Coronary thrombosis,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
233847009,Cardiac rupture following myocardial infarction (MI),Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
398274000,Thrombosis - coronary,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
91335003,Mural thrombosis,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
194809007,Acute atrial infarction,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
10273003,Acute papillary muscle infarction,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
79009004,Acute septal infarction,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
57054005,Other acute myocardial infarction NOS,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
57054005,Acute myocardial infarction NOS,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
414545008,Other acute and subacute ischaemic heart disease,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
66189004,Postmyocardial infarction syndrome,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
66189004,Dressler's syndrome,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
4557003,Preinfarction syndrome,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
25106000,Impending infarction,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
194821006,MI - Myocardial infarction aborted,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
394659003,Acute coronary syndrome,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
4557003,Preinfarction syndrome NOS,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
194821006,Coronary thrombosis not resulting in myocardial infarction,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
414545008,Other acute and subacute ischaemic heart disease,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
194823009,Acute coronary insufficiency,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
42531007,Microinfarction of heart,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
46109009,Subendocardial ischaemia,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
414545008,Other acute and subacute ischaemic heart disease NOS,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
1755008,Healed myocardial infarction,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
399211009,Personal history of myocardial infarction,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
23687008,Coronary artery spasm,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
161502000,H/O: myocardial infarct <60,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
308065005,H/O: Myocardial infarction in last year,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
4557003,Preinfarction syndrome NOS,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
194821006,Coronary thrombosis not resulting in myocardial infarction,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
194823009,Acute coronary insufficiency,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
394659003,Acute coronary syndrome,Ischaemic Heart Disease,,"['efi', 'Lauren_codelist']",
194865003,Ruptur cardiac wall w'out haemopericard/cur comp fol ac MI,Ischaemic Heart Disease,,['Lauren_codelist'],
233845001,Cardiac syndrome X,Ischaemic Heart Disease,,['Lauren_codelist'],
233885007,Post infarction pericarditis,Ischaemic Heart Disease,,['Lauren_codelist'],
428375006,[V]Presence of coronary angioplasty implant and graft,Ischaemic Heart Disease,,['Lauren_codelist'],
398651000000109,[V]Status following coronary angioplasty NOS,Ischaemic Heart Disease,,['Lauren_codelist'],
175021005,Other specified allograft replacement of coronary artery,Ischaemic Heart Disease,,['Lauren_codelist'],
175021005,Allograft replacement of coronary artery NOS,Ischaemic Heart Disease,,['Lauren_codelist'],
175029007,Prosthetic replacement of coronary artery NOS,Ischaemic Heart Disease,,['Lauren_codelist'],
175036008,Other specified revision of bypass for coronary artery,Ischaemic Heart Disease,,['Lauren_codelist'],
175036008,Revision of bypass for coronary artery NOS,Ischaemic Heart Disease,,['Lauren_codelist'],
175045009,Connection of mammary artery to coronary artery NOS,Ischaemic Heart Disease,,['Lauren_codelist'],
175076003,Diagnostic transluminal operations on coronary artery,Ischaemic Heart Disease,,['Lauren_codelist'],
175076003,Diagnostic transluminal operation on coronary artery OS,Ischaemic Heart Disease,,['Lauren_codelist'],
175076003,Diagnostic transluminal operation on coronary artery NOS,Ischaemic Heart Disease,,['Lauren_codelist'],
20738002,Endarterectomy of coronary artery NEC,Ischaemic Heart Disease,,['Lauren_codelist'],
175085003,Replacement of coronary arteries using multiple methods,Ischaemic Heart Disease,,['Lauren_codelist'],
312611005,Percutaneous transluminal angioplasty of vascular graft,Ischaemic Heart Disease,,['Lauren_codelist'],
315026000,Transient myocardial ischaemia,Ischaemic Heart Disease,,['Lauren_codelist'],
412747004,Radionuclide heart study abnormal,Ischaemic Heart Disease,,['Lauren_codelist'],
165084003,Exercise tolerance test abnormal,Ischaemic Heart Disease,,['Lauren_codelist'],
164934002,ECG: T wave abnormal,Ischaemic Heart Disease,,['Lauren_codelist'],
276861004,Percutaneous transluminal angioplasty of artery NEC,Ischaemic Heart Disease,,['Lauren_codelist'],
175764006,Rotary blade angioplasty,Ischaemic Heart Disease,,['Lauren_codelist'],
426674009,Percutaneous transluminal balloon angioplasty of artery,Ischaemic Heart Disease,,['Lauren_codelist'],
175882004,Peroperative angioplasty,Ischaemic Heart Disease,,['Lauren_codelist'],
312610006,Prosthetic graft patch angioplasty,Ischaemic Heart Disease,,['Lauren_codelist'],
213037002,Mechanical complication of coronary bypass,Ischaemic Heart Disease,,['Lauren_codelist'],
275544003,H/O: cardiovasc disease (& [heart disord][myocard problem]),Ischaemic Heart Disease,,['efi'],
266995000,H/O: cardiovasc disease (& [heart disord][myocard problem]),Ischaemic Heart Disease,,['efi'],
275905002,H/O: cardiovasc disease (& [heart disord][myocard problem]),Ischaemic Heart Disease,,['efi'],
161503005,H/O: myocardial infarct at greater than 60,Ischaemic Heart Disease,,['efi'],
308068007,H/O: Treatment for ischaemic heart disease,Ischaemic Heart Disease,,['efi'],
164868007,ECG: antero-septal infarct.,Ischaemic Heart Disease,,['efi'],
164869004,ECG:posterior/inferior infarct,Ischaemic Heart Disease,,['efi'],
164870003,ECG: subendocardial infarct,Ischaemic Heart Disease,,['efi'],
164871004,ECG: lateral infarction,Ischaemic Heart Disease,,['efi'],
315614006,Coronary heart disease annual review,Ischaemic Heart Disease,,['efi'],
390799004,Coronary heart disease review,Ischaemic Heart Disease,,['efi'],
394724007,Coronary heart disease medication review,Ischaemic Heart Disease,,['efi'],
699245006,Admit ischaemic heart disease emergency,Ischaemic Heart Disease,,['efi'],
62695002,Acute anteroseptal infarction,Ischaemic Heart Disease,,['efi'],
65547006,Acute myocardial infarction of interolateral wall,Ischaemic Heart Disease,,['efi'],
371068009,Certain current complication follow acute myocardial infarct,Ischaemic Heart Disease,,['efi'],
194862000,Haemopericardium/current comp folow acut myocard infarct,Ischaemic Heart Disease,,['efi'],
233846000,Ventric septal defect/curr comp fol acut myocardal infarctn,Ischaemic Heart Disease,,['efi'],
194866002,Ruptur chordae tendinae/curr comp fol acute myocard infarct,Ischaemic Heart Disease,,['efi'],
194867006,Rupture papillary muscle/curr comp fol acute myocard infarct,Ischaemic Heart Disease,,['efi'],
36969009,Insertion of coronary artery stent,Ischaemic Heart Disease,,['efi'],
414795007,Myocardial ischaemia,Ischaemic Heart Disease,,['efi'],
233825009,Acute Q wave infarction or Acute Q wave infarction - anterseptal (disorder),Ischaemic Heart Disease,,['efi'],
233827001,Acute Q wave infarction - anterolateral,Ischaemic Heart Disease,,['efi'],
233833005,Acute Q wave infarction - lateral,Ischaemic Heart Disease,,['efi'],
233835003,Acute widespread myocardial infarction (disorder),Ischaemic Heart Disease,,['efi'],
233837006,Acute non-Q wave infarction - widespread (disroder),Ischaemic Heart Disease,,['efi'],
414024009,Ischaemic heart disease,Ischaemic Heart Disease,,['efi'],
67682002,Coronary atherosclerosis,Ischaemic Heart Disease,,['efi'],
311793000,Postoperative transmural myocardial infarction of inferior wall,Ischaemic Heart Disease,,['efi'],
394710008,First myocardial infarction (disorder),Ischaemic Heart Disease,,['efi'],
302881000000102,Cardiovascular disease annual review declined,Ischaemic Heart Disease,,['efi'],
810681000000101,Coronary microvascular disease (disorder),Ischaemic Heart Disease,,['efi'],
72092001,Cardiovasc. arterioscl. unspec,Ischaemic Heart Disease,,['efi'],
233826005,Acute non-Q infarct-anterosept,Ischaemic Heart Disease,,['efi'],
233828006,Acute non-Q infarct-anterolat,Ischaemic Heart Disease,,['efi'],
233829003,Acute Q infarct-inferior,Ischaemic Heart Disease,,['efi'],
233830008,Acute non-Q infarct-inferior,Ischaemic Heart Disease,,['efi'],
233831007,Acute Q infarct-inferolateral,Ischaemic Heart Disease,,['efi'],
233832000,Acute non-Q infarct-inferolat,Ischaemic Heart Disease,,['efi'],
233834004,Acute non-Q infarct-lateral,Ischaemic Heart Disease,,['efi'],
233836002,Acute Q infarct-widespread,Ischaemic Heart Disease,,['efi'],
233840006,Old MI-inferior,Ischaemic Heart Disease,,['efi'],
233844002,Accel cor dis transplant ht,Ischaemic Heart Disease,,['efi'],
38716007,Atherosclerosis,Ischaemic Heart Disease,,['efi'],
441574008,Atherosclerosis,Ischaemic Heart Disease,,['efi'],
50808002,Other specif. artery atheroma,Ischaemic Heart Disease,,['efi'],
233970002,Coronary artery stenosis,Ischaemic Heart Disease,,['efi'],
29899005,Coronary embolus,Ischaemic Heart Disease,,['efi'],
63739005,Coronary artery occluded,Ischaemic Heart Disease,,['efi'],
251024009,Coronary graft stenosis,Ischaemic Heart Disease,,['efi'],
28574005,Coronary artery abnormality,Ischaemic Heart Disease,,['efi'],
204379001,Cong.stricture coronary artery,Ischaemic Heart Disease,,['efi'],
26900001,Coronary orifice stenosis,Ischaemic Heart Disease,,['efi'],
399261000,[V]Pres/aortcoronry bypss grft,Ischaemic Heart Disease,,['efi'],
194861007,Certain curnt comp fol acut MI,Ischaemic Heart Disease,,['efi'],
281091000,Ischaemic myocard dysfunction,Ischaemic Heart Disease,,['efi'],
281092007,Stunned myocardium,Ischaemic Heart Disease,,['efi'],
281093002,Hibernating myocardium,Ischaemic Heart Disease,,['efi'],
424045003,Myocardial bridge coronary art,Ischaemic Heart Disease,,['efi'],
698378009,CABG operation planned,Ischaemic Heart Disease,,['efi'],
698377004,Coronary angioplasty planned,Ischaemic Heart Disease,,['efi'],
719678003,Nonobstr coronry athrosclrosis,Ischaemic Heart Disease,,['efi'],
10971000087107,Myocardial ischemia during surgery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
11018701000119109,Coronary arteriosclerosis after percutaneous coronary angioplasty (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
1163420005,Pericardial effusion following myocardial infarction (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
123642008,Right coronary artery occlusion (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
1254657004,Stenosis of proximal portion of right coronary artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
1254658009,Stenosis of mid portion of right coronary artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
1254659001,Stenosis of distal portion of right coronary artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
1254660006,Stenosis of marginal branch of right coronary artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
1254661005,Stenosis of posterior lateral branch of right coronary artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
1254663008,Stenosis of distal portion of anterior descending branch of left coronary artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
1255256006,Stenosis of proximal portion of circumflex branch of left coronary artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
1255258007,Stenosis of distal portion of circumflex branch of left coronary artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
1255265004,Stenosis of proximal portion of anterior descending branch of left coronary artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
1255569006,Stenosis of ostium of left main coronary artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
1255622006,Stenosis of mid segment of left coronary artery main stem (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
1255624007,Stenosis of ostium of circumflex branch of left coronary artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
15960981000119105,Mural thrombus of left ventricle following acute myocardial infarction (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
16415081000119104,Supraventricular tachycardia following acute myocardial infarction (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
16837681000119104,Myocardial infarction due to demand ischemia (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
16891151000119103,Coronary artery disease due to type 2 diabetes mellitus (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
16891191000119108,Coronary artery disease due to type 1 diabetes mellitus (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
17531000119105,Acute myocardial infarction due to left coronary artery occlusion (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
225566008,Ischemic chest pain (finding),Ischaemic Heart Disease,,['ManchesterGitHub'],
285141000119106,Arteriosclerosis of autologous arterial coronary artery bypass graft (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
285151000119108,Arteriosclerosis of autologous coronary artery bypass graft (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
285721000119104,History of acute ST segment elevation myocardial infarction (situation),Ischaemic Heart Disease,,['ManchesterGitHub'],
285951000119105,Mechanical breakdown of coronary artery bypass graft (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
32574007,"Past myocardial infarction diagnosed on electrocardiogram AND/OR other special investigation, but currently presenting no symptoms (disorder)",Ischaemic Heart Disease,,['ManchesterGitHub'],
35411000087108,Old infarct of myocardium of anterolateral region (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
35421000087100,Old infarct of myocardium of inferolateral region (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
35431000087103,Old infarct of high lateral wall of myocardium (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
35441000087109,Old infarct of myocardium of posterolateral region (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
35461000087105,Ischemia of anterior myocardium (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
35471000087101,Ischemia of apical anterior segment of left cardiac ventricle (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
35481000087104,Ischemia of myocardium of ventricular septum (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
35521000087104,Ischemia of myocardium of apex of heart (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
35541000087108,Ischemia of myocardium of inferior surface of left ventricle (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
35551000087106,Ischemia of myocardium of inferolateral region (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
35561000087109,Ischemia of myocardium of inferolateral region of myocardium with extension to posterior myocardium (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
35571000087100,Ischemia of myocardium of posterolateral region (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
35581000087103,Ischemia of posterior myocardium (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
371803003,Multi vessel coronary artery disease (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
371804009,Left main coronary artery disease (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
387785661000119105,History of myocardial infarction due to atherothrombotic coronary artery disease (situation),Ischaemic Heart Disease,,['ManchesterGitHub'],
413444003,Acute myocardial ischemia (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
418044006,Myocardial infarction in recovery phase (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
429391004,New myocardial infarction compared to prior study (finding),Ischaemic Heart Disease,,['ManchesterGitHub'],
429673002,Arteriosclerosis of coronary artery bypass graft (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
442240008,Arteriosclerosis of nonautologous coronary artery bypass graft (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
442421004,Arteriosclerosis of arterial coronary artery bypass graft (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
461000119108,History of myocardial infarction in last eight weeks (situation),Ischaemic Heart Disease,,['ManchesterGitHub'],
59063002,Acute myocardial infarction of apical-lateral wall (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
61236006,Aortocoronary artery bypass graft repeated (situation),Ischaemic Heart Disease,,['ManchesterGitHub'],
64627002,Acute myocardial infarction of high lateral wall (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
697976003,Microvascular ischemia of myocardium (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
698593009,History of non-ST segment elevation myocardial infarction (situation),Ischaemic Heart Disease,,['ManchesterGitHub'],
703214003,Silent coronary vasospastic disease (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
703328007,Mitral valve regurgitation due to acute myocardial infarction without papillary muscle and chordal rupture (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
703330009,Mitral valve regurgitation due to acute myocardial infarction with papillary muscle and chordal rupture (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
713405002,Subacute ischemic heart disease (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
723858002,Ventricular aneurysm due to and following acute myocardial infarction (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
723859005,Pulmonary embolism due to and following acute myocardial infarction (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
723860000,Arrhythmia due to and following acute myocardial infarction (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
723861001,Cardiogenic shock unrelated to mechanical complications as current complication following acute myocardial infarction (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
723862008,Atherosclerosis of non-autologous coronary artery bypass graft (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
724431008,Atherosclerosis of autologous coronary artery bypass graft (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
736978009,Mural thrombus of right ventricle following acute myocardial infarction (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
78741000119103,Acute coronary artery occlusion not resulting in myocardial infarction (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
792842004,Coronary arteriosclerosis in artery of transplanted heart (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
827163002,Early postmyocardial infarction pericarditis (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
840310005,Occlusion of proximal portion of anterior descending branch of left coronary artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
840679006,Occlusion of septal branch of anterior descending branch of left coronary artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
846684007,Occlusion of intermediate artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
868215007,Occlusion of proximal portion of right coronary artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
868221006,Occlusion of marginal branch of right coronary artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
876857001,Stenosis of left coronary artery main stem (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
103011000119106,Coronary arteriosclerosis in patient with history of previous myocardial infarction (situation),Ischaemic Heart Disease,,['ManchesterGitHub'],
1077002,Septal infarction by electrocardiogram (finding),Ischaemic Heart Disease,,['ManchesterGitHub'],
1208867006,Ventricular thrombus following acute myocardial infarction (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
123641001,Left coronary artery occlusion (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
1254662003,Stenosis of posterior descending branch of right coronary artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
1254666000,Stenosis of ostium of right coronary artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
1255257002,Stenosis of mid portion of circumflex branch of left coronary artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
1255266003,Stenosis of mid portion of anterior descending branch of left coronary artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
1255621004,Stenosis of distal segment of left coronary artery main stem (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
1255623001,Stenosis of ostium of anterior descending branch of left coronary artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
130541000119100,History of placement of stent in coronary artery bypass graft (situation),Ischaemic Heart Disease,,['ManchesterGitHub'],
139011000119104,Coronary arteriosclerosis following coronary artery bypass graft (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
1641000119107,Coronary arteriosclerosis in native artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
30277009,Rupture of ventricle due to acute myocardial infarction (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
35401000087106,Old infarct of myocardium of apex of heart (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
35451000087107,Old infarct of myocardium of ventricular septum (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
35491000087102,Ischemia of lateral myocardium (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
35501000087105,Ischemia of myocardium of anterolateral region (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
35511000087107,Ischemia of myocardium of anteroseptal region (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
371805005,Significant coronary bypass graft disease (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
413439005,Acute ischemic heart disease (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
420006002,Obliterative coronary artery disease (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
426856002,Ischemic congestive cardiomyopathy (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
427919004,Coronary arteriosclerosis caused by radiation (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
428196007,Mixed myocardial ischemia and infarction (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
42866003,Congenital coronary artery sclerosis (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
429245005,Recurrent coronary arteriosclerosis after percutaneous transluminal coronary angioplasty (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
442224005,Arteriosclerosis of autologous vein coronary artery bypass graft (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
444855007,Arteriosclerosis of coronary artery bypass graft of transplanted heart (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
444856008,Arteriosclerosis of internal mammary artery coronary artery bypass graft (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
472100003,Ischemic dilated cardiomyopathy due to coronary artery disease (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
